chr	pos	pr_1_BFL	pr_1_HCC	pr_1_KPC	pr_1_LBJ	pr_6_BFL	pr_6_HCC	pr_6_KPC	pr_6_LBJ	reads_1_BFL	reads_1_HCC	reads_1_KPC	reads_1_LBJ	reads_6_BFL	reads_6_HCC	reads_6_KPC	reads_6_LBJ
Ha412HOChr01	12000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3695652173913043	0.2222222222222222	0.24242424242424243	0.38235294117647056	180	180	180	180	46	45	66	34
Ha412HOChr01	13000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.37777777777777777	0.2631578947368421	0.25396825396825395	0.38235294117647056	180	180	180	180	45	38	63	34
Ha412HOChr01	14000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.6056338028169014	0.5087719298245614	0.25396825396825395	0.72	180	180	180	180	71	57	63	75
Ha412HOChr01	15000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.6056338028169014	0.5087719298245614	0.25396825396825395	0.72	180	180	180	180	71	57	63	75
Ha412HOChr01	16000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.6056338028169014	0.5087719298245614	0.25396825396825395	0.72	180	180	180	180	71	57	63	75
Ha412HOChr01	17000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3170731707317073	0.3	0.24193548387096775	0.3225806451612903	180	180	180	180	41	40	62	31
Ha412HOChr01	18000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3170731707317073	0.3	0.24193548387096775	0.3225806451612903	180	180	180	180	41	40	62	31
Ha412HOChr01	19000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3170731707317073	0.2926829268292683	0.24193548387096775	0.3225806451612903	180	180	180	180	41	41	62	31
Ha412HOChr01	20000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3170731707317073	0.2926829268292683	0.24193548387096775	0.3225806451612903	180	180	180	180	41	41	62	31
Ha412HOChr01	21000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3170731707317073	0.2926829268292683	0.24193548387096775	0.3225806451612903	180	180	180	180	41	41	62	31
Ha412HOChr01	22000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.16981132075471697	0.23076923076923078	0.11627906976744186	180	180	180	180	40	53	65	43
Ha412HOChr01	23000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.16981132075471697	0.23076923076923078	0.11627906976744186	180	180	180	180	40	53	65	43
Ha412HOChr01	24000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.16981132075471697	0.23076923076923078	0.11627906976744186	180	180	180	180	40	53	65	43
Ha412HOChr01	25000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.16981132075471697	0.23076923076923078	0.11627906976744186	180	180	180	180	40	53	65	43
Ha412HOChr01	26000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.16981132075471697	0.23076923076923078	0.11627906976744186	180	180	180	180	40	53	65	43
Ha412HOChr01	27000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.16981132075471697	0.23076923076923078	0.11363636363636363	180	180	180	180	40	53	65	44
Ha412HOChr01	28000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.16981132075471697	0.23076923076923078	0.11363636363636363	180	180	180	180	40	53	65	44
Ha412HOChr01	29000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.16981132075471697	0.23076923076923078	0.11363636363636363	180	180	180	180	40	53	65	44
Ha412HOChr01	30000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.20930232558139536	0.23076923076923078	0.16666666666666666	180	180	180	180	40	43	65	30
Ha412HOChr01	31000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.20930232558139536	0.234375	0.1724137931034483	180	180	180	180	40	43	64	29
Ha412HOChr01	32000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.21951219512195122	0.22058823529411764	0.19230769230769232	180	180	180	180	40	41	68	26
Ha412HOChr01	33000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.21428571428571427	0.21739130434782608	0.18518518518518517	180	180	180	180	40	42	69	27
Ha412HOChr01	34000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.21951219512195122	0.21739130434782608	0.16129032258064516	180	180	180	180	40	41	69	31
Ha412HOChr01	35000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.30952380952380953	0.48484848484848486	0.21739130434782608	0.2926829268292683	180	180	180	180	42	66	69	41
Ha412HOChr01	36000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.43333333333333335	0.21739130434782608	0.21621621621621623	180	180	180	180	40	60	69	37
Ha412HOChr01	37000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3958333333333333	0.35185185185185186	0.21739130434782608	0.32558139534883723	180	180	180	180	48	54	69	43
Ha412HOChr01	38000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3958333333333333	0.36538461538461536	0.23076923076923078	0.34146341463414637	180	180	180	180	48	52	65	41
Ha412HOChr01	39000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.3958333333333333	0.36538461538461536	0.23076923076923078	0.34146341463414637	179	179	179	179	48	52	65	41
Ha412HOChr01	40000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.3958333333333333	0.36538461538461536	0.23076923076923078	0.34146341463414637	179	179	179	179	48	52	65	41
Ha412HOChr01	41000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.43137254901960786	0.32653061224489793	0.23076923076923078	0.49056603773584906	179	179	179	179	51	49	65	53
Ha412HOChr01	42000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.43137254901960786	0.32653061224489793	0.23076923076923078	0.5098039215686274	179	179	179	179	51	49	65	51
Ha412HOChr01	43000000	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.40816326530612246	0.32653061224489793	0.23076923076923078	0.5094339622641509	166	166	166	166	49	49	65	53
Ha412HOChr01	44000000	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.2926829268292683	0.23255813953488372	0.23076923076923078	0.21212121212121213	166	166	166	166	41	43	65	33
Ha412HOChr01	45000000	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.2682926829268293	0.12857142857142856	0.21428571428571427	0.10909090909090909	166	166	166	166	41	70	70	55
Ha412HOChr01	46000000	0.2634730538922156	0.2634730538922156	0.2634730538922156	0.2634730538922156	0.2682926829268293	0.14285714285714285	0.21428571428571427	0.1111111111111111	167	167	167	167	41	70	70	54
Ha412HOChr01	47000000	0.2634730538922156	0.2634730538922156	0.2634730538922156	0.2634730538922156	0.2682926829268293	0.14285714285714285	0.21428571428571427	0.1111111111111111	167	167	167	167	41	70	70	54
Ha412HOChr01	48000000	0.2619047619047619	0.2619047619047619	0.2619047619047619	0.2619047619047619	0.2619047619047619	0.12857142857142856	0.21428571428571427	0.09259259259259259	168	168	168	168	42	70	70	54
Ha412HOChr01	49000000	0.2603550295857988	0.2603550295857988	0.2603550295857988	0.2603550295857988	0.2619047619047619	0.12857142857142856	0.21428571428571427	0.09090909090909091	169	169	169	169	42	70	70	55
Ha412HOChr01	50000000	0.2603550295857988	0.2603550295857988	0.2603550295857988	0.2603550295857988	0.2619047619047619	0.12857142857142856	0.21428571428571427	0.1	169	169	169	169	42	70	70	50
Ha412HOChr01	51000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.21951219512195122	0.22727272727272727	0.17857142857142858	180	180	180	180	40	41	66	28
Ha412HOChr01	52000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.225	0.23076923076923078	0.19230769230769232	180	180	180	180	40	40	65	26
Ha412HOChr01	53000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.2682926829268293	0.225	0.21739130434782608	0.14705882352941177	180	180	180	180	41	40	69	34
Ha412HOChr01	54000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.2682926829268293	0.15254237288135594	0.22727272727272727	0.13513513513513514	180	180	180	180	41	59	66	37
Ha412HOChr01	55000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.2682926829268293	0.15254237288135594	0.22727272727272727	0.13513513513513514	180	180	180	180	41	59	66	37
Ha412HOChr01	56000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.2682926829268293	0.15254237288135594	0.203125	0.13513513513513514	180	180	180	180	41	59	64	37
Ha412HOChr01	57000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.21951219512195122	0.2	0.17857142857142858	180	180	180	180	40	41	65	28
Ha412HOChr01	58000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.275	0.21951219512195122	0.2	0.17857142857142858	180	180	180	180	40	41	65	28
Ha412HOChr01	59000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.28205128205128205	0.21951219512195122	0.2	0.17857142857142858	180	180	180	180	39	41	65	28
Ha412HOChr01	60000000	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.2631578947368421	0.16666666666666666	0.17391304347826086	0.14285714285714285	179	179	179	179	38	54	69	42
Ha412HOChr01	61000000	0.24431818181818182	0.24431818181818182	0.24431818181818182	0.24431818181818182	0.25	0.16981132075471697	0.18181818181818182	0.14285714285714285	176	176	176	176	40	53	66	42
Ha412HOChr01	62000000	0.23404255319148937	0.23404255319148937	0.23404255319148937	0.23404255319148937	0.2857142857142857	0.24	0.17567567567567569	0.21428571428571427	188	188	188	188	49	50	74	42
Ha412HOChr01	63000000	0.23036649214659685	0.23036649214659685	0.23036649214659685	0.23036649214659685	0.24444444444444444	0.19148936170212766	0.17333333333333334	0.21951219512195122	191	191	191	191	45	47	75	41
Ha412HOChr01	64000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.375	0.21951219512195122	0.17567567567567569	0.15217391304347827	180	180	180	180	48	41	74	46
Ha412HOChr01	65000000	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.34782608695652173	0.4050632911392405	0.19718309859154928	0.15384615384615385	179	179	179	179	46	79	71	78
Ha412HOChr01	66000000	0.23595505617977527	0.23595505617977527	0.23595505617977527	0.23595505617977527	0.2619047619047619	0.16363636363636364	0.18055555555555555	0.15384615384615385	178	178	178	178	42	55	72	39
Ha412HOChr01	67000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.2619047619047619	0.2857142857142857	0.17391304347826086	0.15789473684210525	180	180	180	180	42	63	69	38
Ha412HOChr01	68000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.23404255319148937	0.24	0.1791044776119403	0.17647058823529413	180	180	180	180	47	75	67	34
Ha412HOChr01	69000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.29411764705882354	0.15	0.18571428571428572	0.21428571428571427	180	180	180	180	51	60	70	42
Ha412HOChr01	70000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.30434782608695654	0.19148936170212766	0.17105263157894737	0.18421052631578946	180	180	180	180	46	47	76	38
Ha412HOChr01	71000000	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.30434782608695654	0.23076923076923078	0.17333333333333334	0.2	181	181	181	181	46	39	75	35
Ha412HOChr01	72000000	0.24157303370786518	0.24157303370786518	0.24157303370786518	0.24157303370786518	0.25	0.16666666666666666	0.17647058823529413	0.2	178	178	178	178	44	54	68	70
Ha412HOChr01	73000000	0.24157303370786518	0.24157303370786518	0.24157303370786518	0.24157303370786518	0.24444444444444444	0.16981132075471697	0.17647058823529413	0.34146341463414637	178	178	178	178	45	53	68	41
Ha412HOChr01	74000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.25	0.1836734693877551	0.1875	0.20833333333333334	179	179	179	179	48	49	64	48
Ha412HOChr01	75000000	0.2138728323699422	0.2138728323699422	0.2138728323699422	0.2138728323699422	0.1	0.12962962962962962	0.13432835820895522	0.09433962264150944	173	173	173	173	40	54	67	53
Ha412HOChr01	76000000	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.3617021276595745	0.21951219512195122	0.18181818181818182	0.4444444444444444	181	181	181	181	47	41	66	36
Ha412HOChr01	77000000	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.3617021276595745	0.21428571428571427	0.18181818181818182	0.4444444444444444	181	181	181	181	47	42	66	36
Ha412HOChr01	78000000	0.24858757062146894	0.24858757062146894	0.24858757062146894	0.24858757062146894	0.21052631578947367	0.21428571428571427	0.21739130434782608	0.20689655172413793	177	177	177	177	38	42	69	29
Ha412HOChr01	79000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.29545454545454547	0.2	0.18461538461538463	0.21875	180	180	180	180	44	45	65	32
Ha412HOChr01	80000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.20512820512820512	0.02702702702702703	0.16129032258064516	0.13333333333333333	180	180	180	180	39	37	62	45
Ha412HOChr01	81000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.5373134328358209	0.34545454545454546	0.2	0.5411764705882353	180	180	180	180	67	55	65	85
Ha412HOChr01	82000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.41509433962264153	0.3111111111111111	0.19696969696969696	0.5531914893617021	179	179	179	179	53	45	66	47
Ha412HOChr01	83000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.2	0.20512820512820512	0.18461538461538463	0.2222222222222222	179	179	179	179	40	39	65	27
Ha412HOChr01	84000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3673469387755102	0.24390243902439024	0.18461538461538463	0.3225806451612903	180	180	180	180	49	41	65	31
Ha412HOChr01	85000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3673469387755102	0.24390243902439024	0.18461538461538463	0.3225806451612903	180	180	180	180	49	41	65	31
Ha412HOChr01	86000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3673469387755102	0.24390243902439024	0.18461538461538463	0.3225806451612903	180	180	180	180	49	41	65	31
Ha412HOChr01	87000000	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.18604651162790697	0.15384615384615385	0.14084507042253522	0.16666666666666666	187	187	187	187	43	52	71	42
Ha412HOChr01	88000000	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.18604651162790697	0.15384615384615385	0.14084507042253522	0.16666666666666666	187	187	187	187	43	52	71	42
Ha412HOChr01	89000000	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.22727272727272727	0.21818181818181817	0.16666666666666666	0.2727272727272727	187	187	187	187	44	55	72	44
Ha412HOChr01	90000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.225	0.19230769230769232	0.1791044776119403	0.4528301886792453	180	180	180	180	40	52	67	53
Ha412HOChr01	91000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.225	0.19230769230769232	0.1791044776119403	0.42857142857142855	180	180	180	180	40	52	67	56
Ha412HOChr01	92000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.20512820512820512	0.1951219512195122	0.18181818181818182	0.18181818181818182	180	180	180	180	39	41	66	33
Ha412HOChr01	93000000	0.23595505617977527	0.23595505617977527	0.23595505617977527	0.23595505617977527	0.3333333333333333	0.20512820512820512	0.18461538461538463	0.40540540540540543	178	178	178	178	48	39	65	37
Ha412HOChr01	94000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3404255319148936	0.328125	0.1791044776119403	0.43548387096774194	180	180	180	180	47	64	67	62
Ha412HOChr01	95000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3137254901960784	0.11538461538461539	0.17142857142857143	0.34782608695652173	180	180	180	180	51	52	70	69
Ha412HOChr01	96000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3170731707317073	0.14285714285714285	0.21428571428571427	0.20689655172413793	180	180	180	180	41	49	56	87
Ha412HOChr01	97000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3170731707317073	0.12280701754385964	0.21428571428571427	0.21428571428571427	180	180	180	180	41	57	56	84
Ha412HOChr01	98000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3488372093023256	0.1509433962264151	0.21428571428571427	0.3392857142857143	180	180	180	180	43	53	56	56
Ha412HOChr01	99000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.3170731707317073	0.21875	0.21818181818181817	0.5	180	180	180	180	41	32	55	36
Ha412HOChr01	100000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.23076923076923078	0.16216216216216217	0.1875	0.23076923076923078	180	180	180	180	39	37	64	26
Ha412HOChr01	101000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.21621621621621623	0.175	0.1875	0.47368421052631576	180	180	180	180	37	40	64	38
Ha412HOChr01	102000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.20512820512820512	0.175	0.1875	0.45	179	179	179	179	39	40	64	40
Ha412HOChr01	103000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.225	0.175	0.21212121212121213	0.23333333333333334	179	179	179	179	40	40	66	30
Ha412HOChr01	104000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.21951219512195122	0.175	0.2153846153846154	0.1590909090909091	180	180	180	180	41	40	65	44
Ha412HOChr01	105000000	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.16981132075471697	0.12280701754385964	0.1728395061728395	0.08045977011494253	181	181	181	181	53	57	81	87
Ha412HOChr01	106000000	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.2	0.10714285714285714	0.1625	0.06976744186046512	181	181	181	181	55	56	80	86
Ha412HOChr01	107000000	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.20754716981132076	0.10714285714285714	0.16666666666666666	0.07228915662650602	166	166	166	166	53	56	78	83
Ha412HOChr01	108000000	0.24043715846994534	0.24043715846994534	0.24043715846994534	0.24043715846994534	0.2653061224489796	0.16279069767441862	0.1891891891891892	0.14	183	183	183	183	49	43	74	50
Ha412HOChr01	109000000	0.22	0.22	0.22	0.22	0.32653061224489793	0.30434782608695654	0.19117647058823528	0.33962264150943394	200	200	200	200	49	46	68	53
Ha412HOChr01	110000000	0.22	0.22	0.22	0.22	0.26666666666666666	0.3333333333333333	0.21428571428571427	0.4444444444444444	200	200	200	200	45	48	70	63
Ha412HOChr01	111000000	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.27906976744186046	0.18181818181818182	0.22058823529411764	0.37333333333333335	198	198	198	198	43	88	68	75
Ha412HOChr01	112000000	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.27906976744186046	0.08860759493670886	0.22058823529411764	0.3188405797101449	198	198	198	198	43	79	68	69
Ha412HOChr01	113000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.27906976744186046	0.12280701754385964	0.22727272727272727	0.5116279069767442	180	180	180	180	43	57	66	43
Ha412HOChr01	114000000	0.24043715846994534	0.24043715846994534	0.24043715846994534	0.24043715846994534	0.2682926829268293	0.49056603773584906	0.2153846153846154	0.5454545454545454	183	183	183	183	41	53	65	55
Ha412HOChr01	115000000	0.2391304347826087	0.2391304347826087	0.2391304347826087	0.2391304347826087	0.25	0.22857142857142856	0.21212121212121213	0.325	184	184	184	184	40	35	66	40
Ha412HOChr01	116000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.2619047619047619	0.4074074074074074	0.2153846153846154	0.4418604651162791	180	180	180	180	42	54	65	43
Ha412HOChr01	117000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.20512820512820512	0.13636363636363635	0.19047619047619047	0.18181818181818182	180	180	180	180	39	44	63	33
Ha412HOChr01	118000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.225	0.17073170731707318	0.19047619047619047	0.2903225806451613	180	180	180	180	40	41	63	31
Ha412HOChr01	119000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.2619047619047619	0.19047619047619047	0.19047619047619047	0.43243243243243246	180	180	180	180	42	42	63	37
Ha412HOChr01	120000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.20512820512820512	0.14634146341463414	0.203125	0.23076923076923078	180	180	180	180	39	41	64	26
Ha412HOChr01	121000000	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.24444444444444444	0.20512820512820512	0.14634146341463414	0.203125	0.23076923076923078	180	180	180	180	39	41	64	26
Ha412HOChr01	122000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.20512820512820512	0.13953488372093023	0.203125	0.24242424242424243	179	179	179	179	39	43	64	33
Ha412HOChr01	123000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.225	0.2	0.20634920634920634	0.24242424242424243	179	179	179	179	40	40	63	33
Ha412HOChr01	124000000	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.2430939226519337	0.20512820512820512	0.1276595744680851	0.203125	0.21428571428571427	181	181	181	181	39	47	64	28
Ha412HOChr01	125000000	0.2388888888888889	0.2388888888888889	0.2388888888888889	0.2388888888888889	0.20512820512820512	0.1276595744680851	0.203125	0.25	180	180	180	180	39	47	64	28
Ha412HOChr01	126000000	0.24157303370786518	0.24157303370786518	0.24157303370786518	0.24157303370786518	0.1951219512195122	0.09803921568627451	0.203125	0.2	178	178	178	178	41	51	64	30
Ha412HOChr01	127000000	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.20512820512820512	0.1	0.20967741935483872	0.21428571428571427	179	179	179	179	39	50	62	28
Ha412HOChr01	128000000	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.20512820512820512	0.14285714285714285	0.20967741935483872	0.2222222222222222	179	179	179	179	39	42	62	27
Ha412HOChr01	129000000	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.24022346368715083	0.20512820512820512	0.14634146341463414	0.21311475409836064	0.2222222222222222	179	179	179	179	39	41	61	27
Ha412HOChr01	130000000	0.23595505617977527	0.23595505617977527	0.23595505617977527	0.23595505617977527	0.24390243902439024	0.16666666666666666	0.21311475409836064	0.27586206896551724	178	178	178	178	41	42	61	29
Ha412HOChr01	131000000	0.2346368715083799	0.2346368715083799	0.2346368715083799	0.2346368715083799	0.2619047619047619	0.1891891891891892	0.2	0.26666666666666666	179	179	179	179	42	37	60	30
Ha412HOChr01	132000000	0.2346368715083799	0.2346368715083799	0.2346368715083799	0.2346368715083799	0.23809523809523808	0.08823529411764706	0.1935483870967742	0.2	179	179	179	179	42	68	62	40
Ha412HOChr01	133000000	0.18072289156626506	0.18072289156626506	0.18072289156626506	0.18072289156626506	0.2682926829268293	0.11538461538461539	0.22033898305084745	0.19230769230769232	166	166	166	166	41	52	59	26
Ha412HOChr01	134000000	0.30434782608695654	0.30434782608695654	0.30434782608695654	0.30434782608695654	0.3111111111111111	0.0625	0.25396825396825395	0.2972972972972973	184	184	184	184	45	32	63	37
Ha412HOChr01	135000000	0.25555555555555554	0.25555555555555554	0.25555555555555554	0.25555555555555554	0.2619047619047619	0.3404255319148936	0.2786885245901639	0.28	180	180	180	180	42	47	61	25
Ha412HOChr01	136000000	0.2849462365591398	0.2849462365591398	0.2849462365591398	0.2849462365591398	0.2826086956521739	0.13559322033898305	0.39436619718309857	0.16363636363636364	186	186	186	186	46	59	71	55
Ha412HOChr01	137000000	0.25824175824175827	0.25824175824175827	0.25824175824175827	0.25824175824175827	0.4067796610169492	0.3670886075949367	0.3	0.2976190476190476	182	182	182	182	59	79	70	84
Ha412HOChr01	138000000	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.42857142857142855	0.4603174603174603	0.3333333333333333	0.5	178	178	178	178	56	63	63	50
Ha412HOChr01	139000000	0.26737967914438504	0.26737967914438504	0.26737967914438504	0.26737967914438504	0.4230769230769231	0.09375	0.3114754098360656	0.27419354838709675	187	187	187	187	52	64	61	62
