chr	pos	pr_1_BFL	pr_1_HCC	pr_1_KPC	pr_1_LBJ	pr_6_BFL	pr_6_HCC	pr_6_KPC	pr_6_LBJ	reads_1_BFL	reads_1_HCC	reads_1_KPC	reads_1_LBJ	reads_6_BFL	reads_6_HCC	reads_6_KPC	reads_6_LBJ
Ha412HOChr01	14000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.056338028169014086	0.14035087719298245	0.1746031746031746	0.09333333333333334	180	180	180	180	71	57	63	75
Ha412HOChr01	15000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.056338028169014086	0.14035087719298245	0.1746031746031746	0.09333333333333334	180	180	180	180	71	57	63	75
Ha412HOChr01	16000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.056338028169014086	0.14035087719298245	0.1746031746031746	0.09333333333333334	180	180	180	180	71	57	63	75
Ha412HOChr01	17000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.0975609756097561	0.2	0.1774193548387097	0.22580645161290322	180	180	180	180	41	40	62	31
Ha412HOChr01	18000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.0975609756097561	0.2	0.1774193548387097	0.22580645161290322	180	180	180	180	41	40	62	31
Ha412HOChr01	19000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.0975609756097561	0.21951219512195122	0.1774193548387097	0.22580645161290322	180	180	180	180	41	41	62	31
Ha412HOChr01	20000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.0975609756097561	0.21951219512195122	0.1774193548387097	0.22580645161290322	180	180	180	180	41	41	62	31
Ha412HOChr01	21000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.0975609756097561	0.21951219512195122	0.1774193548387097	0.22580645161290322	180	180	180	180	41	41	62	31
Ha412HOChr01	22000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16981132075471697	0.16923076923076924	0.16279069767441862	180	180	180	180	40	53	65	43
Ha412HOChr01	23000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16981132075471697	0.16923076923076924	0.16279069767441862	180	180	180	180	40	53	65	43
Ha412HOChr01	24000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16981132075471697	0.16923076923076924	0.16279069767441862	180	180	180	180	40	53	65	43
Ha412HOChr01	25000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16981132075471697	0.16923076923076924	0.16279069767441862	180	180	180	180	40	53	65	43
Ha412HOChr01	26000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16981132075471697	0.16923076923076924	0.16279069767441862	180	180	180	180	40	53	65	43
Ha412HOChr01	27000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16981132075471697	0.16923076923076924	0.18181818181818182	180	180	180	180	40	53	65	44
Ha412HOChr01	28000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16981132075471697	0.16923076923076924	0.18181818181818182	180	180	180	180	40	53	65	44
Ha412HOChr01	29000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16981132075471697	0.16923076923076924	0.18181818181818182	180	180	180	180	40	53	65	44
Ha412HOChr01	30000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.20930232558139536	0.16923076923076924	0.26666666666666666	180	180	180	180	40	43	65	30
Ha412HOChr01	31000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.20930232558139536	0.171875	0.27586206896551724	180	180	180	180	40	43	64	29
Ha412HOChr01	32000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.17073170731707318	0.22058823529411764	0.2692307692307692	180	180	180	180	40	41	68	26
Ha412HOChr01	33000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.16666666666666666	0.21739130434782608	0.25925925925925924	180	180	180	180	40	42	69	27
Ha412HOChr01	34000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.17073170731707318	0.21739130434782608	0.22580645161290322	180	180	180	180	40	41	69	31
Ha412HOChr01	35000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.09523809523809523	0.12121212121212122	0.21739130434782608	0.17073170731707318	180	180	180	180	42	66	69	41
Ha412HOChr01	36000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.13333333333333333	0.21739130434782608	0.1891891891891892	180	180	180	180	40	60	69	37
Ha412HOChr01	37000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.08333333333333333	0.16666666666666666	0.21739130434782608	0.16279069767441862	180	180	180	180	48	54	69	43
Ha412HOChr01	38000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.08333333333333333	0.1346153846153846	0.16923076923076924	0.14634146341463414	180	180	180	180	48	52	65	41
Ha412HOChr01	39000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.08333333333333333	0.1346153846153846	0.16923076923076924	0.14634146341463414	179	179	179	179	48	52	65	41
Ha412HOChr01	40000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.08333333333333333	0.1346153846153846	0.16923076923076924	0.14634146341463414	179	179	179	179	48	52	65	41
Ha412HOChr01	41000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.0784313725490196	0.14285714285714285	0.16923076923076924	0.11320754716981132	179	179	179	179	51	49	65	53
Ha412HOChr01	42000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.0784313725490196	0.14285714285714285	0.16923076923076924	0.11764705882352941	179	179	179	179	51	49	65	51
Ha412HOChr01	43000000	0.28313253012048195	0.28313253012048195	0.28313253012048195	0.28313253012048195	0.08163265306122448	0.14285714285714285	0.16923076923076924	0.11320754716981132	166	166	166	166	49	49	65	53
Ha412HOChr01	44000000	0.28313253012048195	0.28313253012048195	0.28313253012048195	0.28313253012048195	0.0975609756097561	0.16279069767441862	0.16923076923076924	0.18181818181818182	166	166	166	166	41	43	65	33
Ha412HOChr01	45000000	0.28313253012048195	0.28313253012048195	0.28313253012048195	0.28313253012048195	0.12195121951219512	0.5	0.21428571428571427	0.5818181818181818	166	166	166	166	41	70	70	55
Ha412HOChr01	46000000	0.281437125748503	0.281437125748503	0.281437125748503	0.281437125748503	0.12195121951219512	0.5	0.21428571428571427	0.5925925925925926	167	167	167	167	41	70	70	54
Ha412HOChr01	47000000	0.281437125748503	0.281437125748503	0.281437125748503	0.281437125748503	0.12195121951219512	0.5	0.21428571428571427	0.5925925925925926	167	167	167	167	41	70	70	54
Ha412HOChr01	48000000	0.27976190476190477	0.27976190476190477	0.27976190476190477	0.27976190476190477	0.11904761904761904	0.5	0.21428571428571427	0.5925925925925926	168	168	168	168	42	70	70	54
Ha412HOChr01	49000000	0.2781065088757396	0.2781065088757396	0.2781065088757396	0.2781065088757396	0.11904761904761904	0.5	0.21428571428571427	0.5818181818181818	169	169	169	169	42	70	70	55
Ha412HOChr01	50000000	0.2781065088757396	0.2781065088757396	0.2781065088757396	0.2781065088757396	0.11904761904761904	0.5	0.21428571428571427	0.54	169	169	169	169	42	70	70	50
Ha412HOChr01	51000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.14634146341463414	0.16666666666666666	0.21428571428571427	180	180	180	180	40	41	66	28
Ha412HOChr01	52000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.15	0.16923076923076924	0.23076923076923078	180	180	180	180	40	40	65	26
Ha412HOChr01	53000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.12195121951219512	0.15	0.21739130434782608	0.4117647058823529	180	180	180	180	41	40	69	34
Ha412HOChr01	54000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.12195121951219512	0.4067796610169492	0.18181818181818182	0.40540540540540543	180	180	180	180	41	59	66	37
Ha412HOChr01	55000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.12195121951219512	0.4067796610169492	0.18181818181818182	0.40540540540540543	180	180	180	180	41	59	66	37
Ha412HOChr01	56000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.12195121951219512	0.4067796610169492	0.1875	0.40540540540540543	180	180	180	180	41	59	64	37
Ha412HOChr01	57000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.14634146341463414	0.2	0.21428571428571427	180	180	180	180	40	41	65	28
Ha412HOChr01	58000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1	0.14634146341463414	0.2	0.21428571428571427	180	180	180	180	40	41	65	28
Ha412HOChr01	59000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.10256410256410256	0.14634146341463414	0.2	0.21428571428571427	180	180	180	180	39	41	65	28
Ha412HOChr01	60000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.10526315789473684	0.3333333333333333	0.2318840579710145	0.42857142857142855	179	179	179	179	38	54	69	42
Ha412HOChr01	61000000	0.26704545454545453	0.26704545454545453	0.26704545454545453	0.26704545454545453	0.1	0.33962264150943394	0.24242424242424243	0.42857142857142855	176	176	176	176	40	53	66	42
Ha412HOChr01	62000000	0.25	0.25	0.25	0.25	0.10204081632653061	0.12	0.2702702702702703	0.14285714285714285	188	188	188	188	49	50	74	42
Ha412HOChr01	63000000	0.24607329842931938	0.24607329842931938	0.24607329842931938	0.24607329842931938	0.1111111111111111	0.1276595744680851	0.26666666666666666	0.14634146341463414	191	191	191	191	45	47	75	41
Ha412HOChr01	64000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.10416666666666667	0.14634146341463414	0.2702702702702703	0.13043478260869565	180	180	180	180	48	41	74	46
Ha412HOChr01	65000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.13043478260869565	0.27848101265822783	0.2676056338028169	0.6025641025641025	179	179	179	179	46	79	71	78
Ha412HOChr01	66000000	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.11904761904761904	0.34545454545454546	0.25	0.38461538461538464	178	178	178	178	42	55	72	39
Ha412HOChr01	67000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.11904761904761904	0.30158730158730157	0.2608695652173913	0.39473684210526316	180	180	180	180	42	63	69	38
Ha412HOChr01	68000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2127659574468085	0.41333333333333333	0.23880597014925373	0.38235294117647056	180	180	180	180	47	75	67	34
Ha412HOChr01	69000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.19607843137254902	0.4166666666666667	0.2571428571428571	0.42857142857142855	180	180	180	180	51	60	70	42
Ha412HOChr01	70000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.13043478260869565	0.2553191489361702	0.3157894736842105	0.39473684210526316	180	180	180	180	46	47	76	38
Ha412HOChr01	71000000	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.13043478260869565	0.10256410256410256	0.30666666666666664	0.34285714285714286	181	181	181	181	46	39	75	35
Ha412HOChr01	72000000	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.13636363636363635	0.09259259259259259	0.23529411764705882	0.1	178	178	178	178	44	54	68	70
Ha412HOChr01	73000000	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.13333333333333333	0.09433962264150944	0.23529411764705882	0.17073170731707318	178	178	178	178	45	53	68	41
Ha412HOChr01	74000000	0.2681564245810056	0.2681564245810056	0.2681564245810056	0.2681564245810056	0.125	0.2857142857142857	0.203125	0.4375	179	179	179	179	48	49	64	48
Ha412HOChr01	75000000	0.2774566473988439	0.2774566473988439	0.2774566473988439	0.2774566473988439	0.15	0.1111111111111111	0.208955223880597	0.05660377358490566	173	173	173	173	40	54	67	53
Ha412HOChr01	76000000	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.1276595744680851	0.14634146341463414	0.21212121212121213	0.08333333333333333	181	181	181	181	47	41	66	36
Ha412HOChr01	77000000	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.1276595744680851	0.14285714285714285	0.21212121212121213	0.08333333333333333	181	181	181	181	47	42	66	36
Ha412HOChr01	78000000	0.2655367231638418	0.2655367231638418	0.2655367231638418	0.2655367231638418	0.15789473684210525	0.14285714285714285	0.2028985507246377	0.20689655172413793	177	177	177	177	38	42	69	29
Ha412HOChr01	79000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.13636363636363635	0.13333333333333333	0.2153846153846154	0.1875	180	180	180	180	44	45	65	32
Ha412HOChr01	80000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.15384615384615385	0.16216216216216217	0.22580645161290322	0.13333333333333333	180	180	180	180	39	37	62	45
Ha412HOChr01	81000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.08955223880597014	0.10909090909090909	0.2153846153846154	0.07058823529411765	180	180	180	180	67	55	65	85
Ha412HOChr01	82000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.11320754716981132	0.13333333333333333	0.21212121212121213	0.1276595744680851	179	179	179	179	53	45	66	47
Ha412HOChr01	83000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.15	0.15384615384615385	0.2153846153846154	0.2222222222222222	179	179	179	179	40	39	65	27
Ha412HOChr01	84000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.12244897959183673	0.14634146341463414	0.2153846153846154	0.1935483870967742	180	180	180	180	49	41	65	31
Ha412HOChr01	85000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.12244897959183673	0.14634146341463414	0.2153846153846154	0.1935483870967742	180	180	180	180	49	41	65	31
Ha412HOChr01	86000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.12244897959183673	0.14634146341463414	0.2153846153846154	0.1935483870967742	180	180	180	180	49	41	65	31
Ha412HOChr01	87000000	0.25133689839572193	0.25133689839572193	0.25133689839572193	0.25133689839572193	0.13953488372093023	0.3269230769230769	0.22535211267605634	0.3333333333333333	187	187	187	187	43	52	71	42
Ha412HOChr01	88000000	0.25133689839572193	0.25133689839572193	0.25133689839572193	0.25133689839572193	0.13953488372093023	0.3269230769230769	0.22535211267605634	0.3333333333333333	187	187	187	187	43	52	71	42
Ha412HOChr01	89000000	0.25133689839572193	0.25133689839572193	0.25133689839572193	0.25133689839572193	0.13636363636363635	0.3090909090909091	0.2222222222222222	0.3181818181818182	187	187	187	187	44	55	72	44
Ha412HOChr01	90000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.15	0.3269230769230769	0.23880597014925373	0.2641509433962264	180	180	180	180	40	52	67	53
Ha412HOChr01	91000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.15	0.3269230769230769	0.23880597014925373	0.25	180	180	180	180	40	52	67	56
Ha412HOChr01	92000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.15384615384615385	0.1951219512195122	0.22727272727272727	0.2727272727272727	180	180	180	180	39	41	66	33
Ha412HOChr01	93000000	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.125	0.15384615384615385	0.2153846153846154	0.16216216216216217	178	178	178	178	48	39	65	37
Ha412HOChr01	94000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.1276595744680851	0.28125	0.23880597014925373	0.3225806451612903	180	180	180	180	47	64	67	62
Ha412HOChr01	95000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.11764705882352941	0.34615384615384615	0.22857142857142856	0.2898550724637681	180	180	180	180	51	52	70	69
Ha412HOChr01	96000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.0975609756097561	0.3673469387755102	0.25	0.3103448275862069	180	180	180	180	41	49	56	87
Ha412HOChr01	97000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.0975609756097561	0.45614035087719296	0.25	0.2857142857142857	180	180	180	180	41	57	56	84
Ha412HOChr01	98000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.09302325581395349	0.49056603773584906	0.25	0.42857142857142855	180	180	180	180	43	53	56	56
Ha412HOChr01	99000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.0975609756097561	0.21875	0.23636363636363636	0.1388888888888889	180	180	180	180	41	32	55	36
Ha412HOChr01	100000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.10256410256410256	0.1891891891891892	0.203125	0.19230769230769232	180	180	180	180	39	37	64	26
Ha412HOChr01	101000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.10810810810810811	0.175	0.203125	0.13157894736842105	180	180	180	180	37	40	64	38
Ha412HOChr01	102000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.10256410256410256	0.175	0.203125	0.125	179	179	179	179	39	40	64	40
Ha412HOChr01	103000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.1	0.175	0.19696969696969696	0.16666666666666666	179	179	179	179	40	40	66	30
Ha412HOChr01	104000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.0975609756097561	0.175	0.18461538461538463	0.4318181818181818	180	180	180	180	41	40	65	44
Ha412HOChr01	105000000	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.07547169811320754	0.12280701754385964	0.14814814814814814	0.21839080459770116	181	181	181	181	53	57	81	87
Ha412HOChr01	106000000	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.26519337016574585	0.07272727272727272	0.125	0.15	0.22093023255813954	181	181	181	181	55	56	80	86
Ha412HOChr01	107000000	0.2891566265060241	0.2891566265060241	0.2891566265060241	0.2891566265060241	0.07547169811320754	0.125	0.15384615384615385	0.2289156626506024	166	166	166	166	53	56	78	83
Ha412HOChr01	108000000	0.26229508196721313	0.26229508196721313	0.26229508196721313	0.26229508196721313	0.08163265306122448	0.16279069767441862	0.16216216216216217	0.4	183	183	183	183	49	43	74	50
Ha412HOChr01	109000000	0.24	0.24	0.24	0.24	0.08163265306122448	0.15217391304347827	0.17647058823529413	0.37735849056603776	200	200	200	200	49	46	68	53
Ha412HOChr01	110000000	0.24	0.24	0.24	0.24	0.08888888888888889	0.14583333333333334	0.17142857142857143	0.31746031746031744	200	200	200	200	45	48	70	63
Ha412HOChr01	111000000	0.24242424242424243	0.24242424242424243	0.24242424242424243	0.24242424242424243	0.09302325581395349	0.125	0.17647058823529413	0.08	198	198	198	198	43	88	68	75
Ha412HOChr01	112000000	0.24242424242424243	0.24242424242424243	0.24242424242424243	0.24242424242424243	0.09302325581395349	0.13924050632911392	0.17647058823529413	0.08695652173913043	198	198	198	198	43	79	68	69
Ha412HOChr01	113000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.09302325581395349	0.19298245614035087	0.18181818181818182	0.13953488372093023	180	180	180	180	43	57	66	43
Ha412HOChr01	114000000	0.2568306010928962	0.2568306010928962	0.2568306010928962	0.2568306010928962	0.0975609756097561	0.11320754716981132	0.16923076923076924	0.07272727272727272	183	183	183	183	41	53	65	55
Ha412HOChr01	115000000	0.2608695652173913	0.2608695652173913	0.2608695652173913	0.2608695652173913	0.1	0.2	0.18181818181818182	0.175	184	184	184	184	40	35	66	40
Ha412HOChr01	116000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.09523809523809523	0.12962962962962962	0.18461538461538463	0.16279069767441862	180	180	180	180	42	54	65	43
Ha412HOChr01	117000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.10256410256410256	0.29545454545454547	0.19047619047619047	0.21212121212121213	180	180	180	180	39	44	63	33
Ha412HOChr01	118000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.1	0.21951219512195122	0.19047619047619047	0.22580645161290322	180	180	180	180	40	41	63	31
Ha412HOChr01	119000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.09523809523809523	0.16666666666666666	0.19047619047619047	0.1891891891891892	180	180	180	180	42	42	63	37
Ha412HOChr01	120000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.10256410256410256	0.1951219512195122	0.1875	0.19230769230769232	180	180	180	180	39	41	64	26
Ha412HOChr01	121000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.10256410256410256	0.1951219512195122	0.1875	0.19230769230769232	180	180	180	180	39	41	64	26
Ha412HOChr01	122000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.10256410256410256	0.13953488372093023	0.1875	0.30303030303030304	179	179	179	179	39	43	64	33
Ha412HOChr01	123000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.1	0.15	0.19047619047619047	0.30303030303030304	179	179	179	179	40	40	63	33
Ha412HOChr01	124000000	0.2596685082872928	0.2596685082872928	0.2596685082872928	0.2596685082872928	0.10256410256410256	0.1702127659574468	0.203125	0.2857142857142857	181	181	181	181	39	47	64	28
Ha412HOChr01	125000000	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.2611111111111111	0.10256410256410256	0.19148936170212766	0.203125	0.25	180	180	180	180	39	47	64	28
Ha412HOChr01	126000000	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.0975609756097561	0.17647058823529413	0.203125	0.23333333333333334	178	178	178	178	41	51	64	30
Ha412HOChr01	127000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.10256410256410256	0.18	0.20967741935483872	0.25	179	179	179	179	39	50	62	28
Ha412HOChr01	128000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.10256410256410256	0.19047619047619047	0.20967741935483872	0.25925925925925924	179	179	179	179	39	42	62	27
Ha412HOChr01	129000000	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.26256983240223464	0.10256410256410256	0.1951219512195122	0.21311475409836064	0.25925925925925924	179	179	179	179	39	41	61	27
Ha412HOChr01	130000000	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.2640449438202247	0.0975609756097561	0.19047619047619047	0.21311475409836064	0.2413793103448276	178	178	178	178	41	42	61	29
Ha412HOChr01	131000000	0.2681564245810056	0.2681564245810056	0.2681564245810056	0.2681564245810056	0.07142857142857142	0.16216216216216217	0.21666666666666667	0.23333333333333334	179	179	179	179	42	37	60	30
Ha412HOChr01	132000000	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.24581005586592178	0.047619047619047616	0.11764705882352941	0.24193548387096775	0.175	179	179	179	179	42	68	62	40
Ha412HOChr01	133000000	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.26506024096385544	0.04878048780487805	0.25	0.2542372881355932	0.2692307692307692	166	166	166	166	41	52	59	26
Ha412HOChr01	134000000	0.22826086956521738	0.22826086956521738	0.22826086956521738	0.22826086956521738	0.044444444444444446	0.28125	0.23809523809523808	0.32432432432432434	184	184	184	184	45	32	63	37
Ha412HOChr01	135000000	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.26666666666666666	0.07142857142857142	0.14893617021276595	0.2786885245901639	0.08	180	180	180	180	42	47	61	25
Ha412HOChr01	136000000	0.25806451612903225	0.25806451612903225	0.25806451612903225	0.25806451612903225	0.06521739130434782	0.11864406779661017	0.23943661971830985	0.03636363636363636	186	186	186	186	46	59	71	55
Ha412HOChr01	137000000	0.26373626373626374	0.26373626373626374	0.26373626373626374	0.26373626373626374	0.11864406779661017	0.0379746835443038	0.4	0.07142857142857142	182	182	182	182	59	79	70	84
Ha412HOChr01	138000000	0.24157303370786518	0.24157303370786518	0.24157303370786518	0.24157303370786518	0.10714285714285714	0.07936507936507936	0.36507936507936506	0.28	178	178	178	178	56	63	63	50
Ha412HOChr01	139000000	0.22459893048128343	0.22459893048128343	0.22459893048128343	0.22459893048128343	0.1346153846153846	0.390625	0.3770491803278688	0.5967741935483871	187	187	187	187	52	64	61	62
Ha412HOChr01	140000000	0.2837209302325581	0.2837209302325581	0.2837209302325581	0.2837209302325581	0.25	0.3389830508474576	0.36507936507936506	0.5106382978723404	215	215	215	215	44	59	63	47
